,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,32.72,9.86,4.63,18.23
65,2020-02-01,32.72,9.86,4.63,18.23
66,2020-03-01,32.72,9.86,4.63,18.23
70,2020-07-01,32.72,9.86,4.63,18.23
71,2020-08-01,32.72,9.86,4.63,18.23
73,2020-10-01,32.72,9.86,4.63,18.23
76,2021-01-01,32.72,9.86,4.63,18.23
77,2021-02-01,32.72,9.86,4.63,18.23
78,2021-03-01,32.69,9.86,4.74,18.08
80,2021-05-01,17.84,6.7,1.38,9.76
84,2021-09-01,17.73,6.59,1.38,9.76
89,2022-02-01,17.73,6.59,1.38,9.76
92,2022-05-01,17.73,6.59,1.38,9.76
95,2022-08-01,11.73,5.22,1.35,5.16
108,2023-09-01,11.86,5.35,1.35,5.16
