,timestamp,esgScore,governanceScore,environmentScore,socialScore
6,2020-01-01,31.3,8.0,13.96,9.33
7,2020-02-01,31.03,8.0,13.01,10.02
8,2020-03-01,31.13,8.1,13.01,10.02
12,2020-07-01,33.01,8.27,14.72,10.02
13,2020-08-01,33.01,8.27,14.72,10.02
15,2020-10-01,33.03,8.3,14.72,10.02
18,2021-01-01,32.68,7.95,14.72,10.02
19,2021-02-01,30.41,7.39,13.89,9.13
20,2021-03-01,30.41,7.39,13.89,9.13
22,2021-05-01,30.04,7.39,13.52,9.13
26,2021-09-01,30.04,7.39,13.52,9.13
31,2022-02-01,28.64,7.08,13.44,8.12
34,2022-05-01,28.85,7.29,13.44,8.12
37,2022-08-01,28.95,7.39,13.44,8.12
50,2023-09-01,28.6,5.94,14.66,7.99
