,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,23.73,9.11,0.95,13.67
65,2020-02-01,23.53,9.07,1.18,13.27
66,2020-03-01,23.53,9.07,1.18,13.27
70,2020-07-01,23.03,9.07,1.18,12.78
71,2020-08-01,22.96,9.68,0.81,12.47
73,2020-10-01,22.96,9.68,0.81,12.47
76,2021-01-01,22.68,9.4,0.81,12.47
77,2021-02-01,22.68,9.4,0.81,12.47
78,2021-03-01,22.68,9.4,0.81,12.47
80,2021-05-01,22.68,9.4,0.81,12.47
84,2021-09-01,22.76,10.08,0.72,11.96
89,2022-02-01,22.0,9.31,0.72,11.96
92,2022-05-01,21.8,9.31,0.72,11.76
95,2022-08-01,22.22,9.73,0.72,11.76
108,2023-09-01,24.58,10.53,1.14,12.91
