,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,20.65,6.22,8.98,5.45
65,2020-02-01,20.65,6.22,8.98,5.45
66,2020-03-01,20.65,6.22,8.98,5.45
70,2020-07-01,20.26,5.84,8.98,5.45
71,2020-08-01,20.26,5.84,8.98,5.45
73,2020-10-01,20.23,5.8,8.98,5.45
76,2021-01-01,18.36,5.26,8.91,4.19
77,2021-02-01,18.36,5.26,8.91,4.19
78,2021-03-01,18.36,5.26,8.91,4.19
80,2021-05-01,13.22,5.09,5.21,2.92
89,2022-02-01,13.2,5.06,5.21,2.92
92,2022-05-01,13.2,5.06,5.21,2.92
95,2022-08-01,13.2,5.06,5.21,2.92
108,2023-09-01,10.1,4.35,4.08,1.67
