,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,37.65,7.49,22.7,7.46
65,2020-02-01,43.37,8.36,23.19,11.82
66,2020-03-01,43.37,8.36,23.19,11.82
70,2020-07-01,42.47,8.4,22.24,11.82
71,2020-08-01,42.47,8.4,22.24,11.82
73,2020-10-01,42.66,8.43,22.41,11.82
76,2021-01-01,36.89,6.51,19.53,10.85
77,2021-02-01,36.89,6.51,19.53,10.85
78,2021-03-01,36.89,6.51,19.53,10.85
80,2021-05-01,37.6,6.75,20.0,10.85
84,2021-09-01,37.6,6.75,20.0,10.85
89,2022-02-01,43.44,6.8,24.61,12.04
92,2022-05-01,43.53,6.88,24.61,12.04
95,2022-08-01,43.23,6.59,24.61,12.04
108,2023-09-01,41.66,6.97,24.98,9.7
