,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,14.42,5.63,3.41,5.38
65,2020-02-01,14.42,5.63,3.41,5.38
66,2020-03-01,14.42,5.63,3.41,5.38
70,2020-07-01,14.42,5.63,3.41,5.38
71,2020-08-01,14.13,5.34,3.41,5.38
73,2020-10-01,14.15,5.37,3.41,5.38
76,2021-01-01,14.15,5.37,3.41,5.38
77,2021-02-01,14.15,5.37,3.41,5.38
78,2021-03-01,14.15,5.37,3.41,5.38
80,2021-05-01,14.15,5.37,3.41,5.38
84,2021-09-01,13.13,6.1,3.23,3.81
89,2022-02-01,13.02,6.1,3.23,3.7
92,2022-05-01,13.02,6.1,3.23,3.7
95,2022-08-01,13.02,6.1,3.23,3.7
100,2023-01-01,12.61,7.0,2.8,2.81
108,2023-09-01,12.61,7.0,2.8,2.81
