,timestamp,esgScore,governanceScore,environmentScore,socialScore
56,2020-01-01,21.7,8.7,0.17,12.83
57,2020-02-01,21.37,8.9,0.17,12.29
58,2020-03-01,20.84,8.07,0.14,12.63
62,2020-07-01,20.84,8.07,0.14,12.63
63,2020-08-01,20.84,8.07,0.14,12.63
65,2020-10-01,19.9,7.13,0.14,12.63
68,2021-01-01,19.9,7.13,0.14,12.63
69,2021-02-01,19.39,7.13,0.14,12.12
70,2021-03-01,19.39,7.13,0.14,12.12
72,2021-05-01,18.63,7.02,0.11,11.5
81,2022-02-01,18.7,7.1,0.11,11.5
84,2022-05-01,16.93,7.25,0.13,9.54
87,2022-08-01,17.22,7.19,0.13,9.89
100,2023-09-01,17.28,7.25,0.13,9.89
