,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,37.83,9.03,14.53,14.27
65,2020-02-01,37.86,9.03,14.53,14.29
66,2020-03-01,37.86,9.03,14.53,14.29
70,2020-07-01,37.86,9.03,14.53,14.29
71,2020-08-01,37.86,9.03,14.53,14.29
73,2020-10-01,37.65,8.82,14.53,14.29
76,2021-01-01,37.24,8.66,14.56,14.01
77,2021-02-01,37.24,8.66,14.56,14.01
78,2021-03-01,36.17,9.55,10.6,16.02
80,2021-05-01,36.45,9.55,10.88,16.02
84,2021-09-01,36.63,9.73,10.88,16.02
89,2022-02-01,36.58,9.73,10.88,15.97
92,2022-05-01,32.13,9.14,9.66,13.33
95,2022-08-01,32.28,9.29,9.66,13.33
100,2023-01-01,31.94,8.95,9.66,13.33
108,2023-09-01,32.82,8.8,9.3,14.72
