,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,19.09,8.63,0.14,10.32
65,2020-02-01,19.09,8.63,0.14,10.32
66,2020-03-01,19.09,8.63,0.14,10.32
70,2020-07-01,18.7,8.24,0.14,10.32
71,2020-08-01,18.7,8.24,0.14,10.32
73,2020-10-01,18.83,8.27,0.14,10.42
76,2021-01-01,18.65,8.45,0.12,10.08
77,2021-02-01,18.85,8.65,0.12,10.08
78,2021-03-01,18.85,8.65,0.12,10.08
80,2021-05-01,18.8,8.6,0.12,10.08
84,2021-09-01,18.85,8.65,0.12,10.08
89,2022-02-01,20.9,8.1,0.13,12.67
92,2022-05-01,20.9,8.1,0.13,12.67
95,2022-08-01,20.9,8.1,0.13,12.67
100,2023-01-01,20.98,8.18,0.13,12.67
108,2023-09-01,21.21,8.0,0.13,13.07
