,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,23.46,11.58,1.26,10.62
65,2020-02-01,23.46,11.58,1.26,10.62
66,2020-03-01,23.46,11.58,1.26,10.62
70,2020-07-01,23.47,11.59,1.26,10.62
71,2020-08-01,23.47,11.59,1.26,10.62
73,2020-10-01,18.55,9.33,1.38,7.85
76,2021-01-01,18.55,9.33,1.38,7.85
77,2021-02-01,18.55,9.33,1.38,7.85
78,2021-03-01,18.57,9.34,1.38,7.85
80,2021-05-01,18.57,9.34,1.38,7.85
84,2021-09-01,17.94,8.72,1.38,7.85
89,2022-02-01,14.74,9.2,0.73,4.82
92,2022-05-01,14.95,9.41,0.73,4.82
95,2022-08-01,14.95,9.41,0.73,4.82
108,2023-09-01,16.43,8.77,0.69,6.96
