,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,18.63,8.31,0.6,9.72
65,2020-02-01,18.63,8.31,0.6,9.72
66,2020-03-01,18.63,8.31,0.6,9.72
70,2020-07-01,20.58,8.64,0.62,11.32
71,2020-08-01,20.58,8.64,0.62,11.32
73,2020-10-01,20.58,8.64,0.62,11.32
76,2021-01-01,20.47,8.64,0.62,11.21
77,2021-02-01,20.47,8.64,0.62,11.21
78,2021-03-01,20.47,8.64,0.62,11.21
80,2021-05-01,17.44,9.06,1.05,7.33
84,2021-09-01,17.44,9.06,1.05,7.33
89,2022-02-01,17.37,8.99,1.05,7.33
92,2022-05-01,17.21,8.99,1.03,7.18
95,2022-08-01,16.21,8.6,1.03,6.57
108,2023-09-01,19.91,9.25,0.64,10.01
