,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,13.6,6.07,1.12,6.41
65,2020-02-01,13.6,6.07,1.12,6.41
66,2020-03-01,13.6,6.07,1.12,6.41
70,2020-07-01,13.6,6.07,1.12,6.41
71,2020-08-01,13.6,6.07,1.12,6.41
73,2020-10-01,13.6,6.07,1.12,6.41
76,2021-01-01,13.15,5.62,1.12,6.41
77,2021-02-01,13.2,5.67,1.12,6.41
78,2021-03-01,13.2,5.67,1.12,6.41
80,2021-05-01,13.35,5.82,1.12,6.41
84,2021-09-01,13.47,5.88,1.24,6.35
89,2022-02-01,16.06,6.01,1.62,8.42
92,2022-05-01,16.1,6.01,1.54,8.54
95,2022-08-01,16.06,6.01,1.62,8.42
100,2023-01-01,16.94,5.5,1.58,9.86
108,2023-09-01,16.94,5.5,1.58,9.86
