,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,11.88,5.22,1.98,4.68
65,2020-02-01,11.88,5.22,1.98,4.68
66,2020-03-01,11.88,5.22,1.98,4.68
70,2020-07-01,12.44,5.3,3.31,3.82
71,2020-08-01,12.86,5.3,3.74,3.82
73,2020-10-01,12.89,5.32,3.74,3.82
76,2021-01-01,12.89,5.32,3.74,3.82
77,2021-02-01,12.89,5.32,3.74,3.82
78,2021-03-01,12.89,5.32,3.74,3.82
80,2021-05-01,12.89,5.32,3.74,3.82
84,2021-09-01,12.83,5.94,3.17,3.72
89,2022-02-01,12.83,5.94,3.17,3.72
92,2022-05-01,12.83,5.94,3.17,3.72
95,2022-08-01,12.98,6.09,3.17,3.72
100,2023-01-01,12.98,6.09,3.17,3.72
108,2023-09-01,12.41,5.23,3.76,3.43
