,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,15.07,7.39,1.39,6.3
65,2020-02-01,15.07,7.39,1.39,6.3
66,2020-03-01,15.07,7.39,1.39,6.3
70,2020-07-01,11.16,6.34,1.22,3.6
71,2020-08-01,11.16,6.34,1.22,3.6
73,2020-10-01,11.18,6.36,1.22,3.6
76,2021-01-01,11.18,6.36,1.22,3.6
77,2021-02-01,11.18,6.36,1.22,3.6
78,2021-03-01,11.18,6.36,1.22,3.6
80,2021-05-01,11.23,6.41,1.22,3.6
84,2021-09-01,11.45,6.63,1.22,3.6
89,2022-02-01,11.4,6.58,1.22,3.6
92,2022-05-01,11.02,6.17,1.21,3.64
95,2022-08-01,11.2,6.12,1.14,3.94
100,2023-01-01,10.9,6.21,0.98,3.72
108,2023-09-01,18.64,6.89,0.11,11.64
