,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,17.19,5.36,3.32,8.51
65,2020-02-01,17.19,5.36,3.32,8.51
66,2020-03-01,17.19,5.36,3.32,8.51
70,2020-07-01,17.01,5.27,3.25,8.49
71,2020-08-01,17.01,5.27,3.25,8.49
73,2020-10-01,17.04,5.29,3.25,8.49
76,2021-01-01,16.82,5.08,3.25,8.49
77,2021-02-01,16.82,5.08,3.25,8.49
78,2021-03-01,16.82,5.08,3.25,8.49
80,2021-05-01,16.88,5.15,3.25,8.48
84,2021-09-01,16.88,5.15,3.25,8.48
89,2022-02-01,17.11,5.28,3.27,8.56
92,2022-05-01,17.11,5.28,3.27,8.56
95,2022-08-01,17.11,5.28,3.27,8.56
100,2023-01-01,17.36,5.53,3.27,8.56
108,2023-09-01,17.59,5.53,3.5,8.56
