,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,32.25,18.16,2.44,11.64
65,2020-02-01,15.52,11.28,0.55,3.69
66,2020-03-01,15.52,11.28,0.55,3.69
70,2020-07-01,15.52,11.28,0.55,3.69
71,2020-08-01,15.52,11.28,0.55,3.69
73,2020-10-01,15.52,11.31,0.55,3.66
76,2021-01-01,15.32,11.31,0.57,3.44
77,2021-02-01,15.32,11.31,0.57,3.44
78,2021-03-01,15.32,11.31,0.57,3.44
80,2021-05-01,15.32,11.31,0.57,3.44
84,2021-09-01,15.41,11.4,0.57,3.44
89,2022-02-01,15.48,11.46,0.57,3.44
92,2022-05-01,16.54,11.69,0.59,4.25
95,2022-08-01,16.48,11.63,0.59,4.25
100,2023-01-01,16.48,11.63,0.59,4.25
108,2023-09-01,16.38,11.53,0.59,4.25
