,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,27.15,3.62,13.13,10.4
65,2020-02-01,27.15,3.62,13.13,10.4
66,2020-03-01,27.15,3.62,13.13,10.4
70,2020-07-01,26.74,3.31,13.23,10.2
71,2020-08-01,26.74,3.31,13.23,10.2
73,2020-10-01,25.09,3.36,13.6,8.13
76,2021-01-01,25.09,3.36,13.6,8.13
77,2021-02-01,25.09,3.36,13.6,8.13
78,2021-03-01,25.09,3.36,13.6,8.13
80,2021-05-01,25.36,3.4,13.83,8.13
84,2021-09-01,25.36,3.4,13.83,8.13
89,2022-02-01,24.08,3.41,12.19,8.48
92,2022-05-01,24.08,3.41,12.19,8.48
95,2022-08-01,23.98,3.32,12.19,8.48
100,2023-01-01,26.1,3.31,11.78,11.01
108,2023-09-01,25.15,3.31,10.83,11.01
