,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,22.98,10.15,0.07,12.75
65,2020-02-01,22.98,10.15,0.07,12.75
66,2020-03-01,22.41,9.85,0.07,12.5
70,2020-07-01,22.13,9.46,0.07,12.6
71,2020-08-01,19.77,9.8,0.05,9.93
73,2020-10-01,19.79,9.82,0.05,9.93
76,2021-01-01,19.79,9.82,0.05,9.93
77,2021-02-01,19.79,9.82,0.05,9.93
78,2021-03-01,19.79,9.82,0.05,9.93
80,2021-05-01,18.94,9.08,0.05,9.81
84,2021-09-01,19.81,8.51,0.05,11.24
89,2022-02-01,20.34,8.51,0.05,11.78
92,2022-05-01,19.9,8.06,0.05,11.78
95,2022-08-01,18.38,9.95,0.05,8.37
108,2023-09-01,18.61,9.7,0.05,8.85
