,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,35.98,5.23,16.6,14.14
65,2020-02-01,35.89,5.16,16.75,13.99
66,2020-03-01,36.29,5.55,15.6,15.14
70,2020-07-01,35.36,5.55,14.68,15.14
71,2020-08-01,35.33,5.51,14.68,15.14
73,2020-10-01,35.35,5.53,14.68,15.14
76,2021-01-01,35.61,5.52,14.68,15.41
77,2021-02-01,35.61,5.52,14.68,15.41
78,2021-03-01,35.61,5.52,14.68,15.41
80,2021-05-01,34.03,5.6,12.84,15.58
84,2021-09-01,33.76,5.26,12.84,15.65
89,2022-02-01,34.08,5.38,12.84,15.86
92,2022-05-01,34.08,5.38,12.84,15.86
95,2022-08-01,34.44,5.6,12.84,16.0
100,2023-01-01,34.09,5.27,15.25,13.57
108,2023-09-01,32.92,5.27,14.39,13.26
