,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,20.39,5.41,2.91,12.08
65,2020-02-01,20.39,5.41,2.91,12.08
66,2020-03-01,20.39,5.41,2.91,12.08
70,2020-07-01,20.7,5.39,2.99,12.32
71,2020-08-01,20.6,5.23,2.92,12.45
73,2020-10-01,20.23,5.25,2.92,12.06
76,2021-01-01,20.97,4.77,3.13,13.07
77,2021-02-01,20.97,4.77,3.13,13.07
78,2021-03-01,20.97,4.77,3.13,13.07
80,2021-05-01,20.88,4.77,3.04,13.07
84,2021-09-01,22.86,6.44,0.03,16.39
89,2022-02-01,22.86,6.44,0.03,16.39
92,2022-05-01,22.86,6.44,0.03,16.39
95,2022-08-01,22.86,6.44,0.03,16.39
108,2023-09-01,21.97,6.17,0.03,15.76
