,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,23.31,9.42,2.61,11.29
65,2020-02-01,23.31,9.42,2.61,11.29
66,2020-03-01,23.14,9.25,2.61,11.29
70,2020-07-01,23.19,11.03,1.78,10.38
71,2020-08-01,22.88,11.03,1.47,10.38
73,2020-10-01,22.9,11.06,1.47,10.38
76,2021-01-01,22.93,11.02,1.47,10.43
77,2021-02-01,22.8,10.89,1.47,10.43
78,2021-03-01,22.8,10.89,1.47,10.43
80,2021-05-01,22.8,10.89,1.47,10.43
84,2021-09-01,21.26,10.08,1.49,9.7
89,2022-02-01,20.66,9.48,1.49,9.7
92,2022-05-01,20.97,9.48,1.79,9.7
95,2022-08-01,20.57,9.48,1.49,9.61
108,2023-09-01,18.25,9.99,0.9,7.36
