,timestamp,esgScore,governanceScore,environmentScore,socialScore
49,2020-01-01,31.52,5.94,11.58,14.01
50,2020-02-01,31.52,5.94,11.58,14.01
51,2020-03-01,31.52,5.94,11.58,14.01
55,2020-07-01,32.46,5.94,12.3,14.22
56,2020-08-01,33.45,6.93,12.3,14.22
58,2020-10-01,33.45,6.93,12.3,14.22
61,2021-01-01,33.45,6.93,12.3,14.22
62,2021-02-01,33.45,6.93,12.3,14.22
63,2021-03-01,34.3,6.61,13.28,14.41
65,2021-05-01,34.3,6.61,13.28,14.41
69,2021-09-01,34.44,6.75,13.28,14.41
74,2022-02-01,34.47,6.75,13.09,14.63
77,2022-05-01,35.42,6.75,14.38,14.29
80,2022-08-01,35.3,6.63,14.38,14.29
93,2023-09-01,33.7,6.17,13.49,14.05
