,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,30.57,11.01,5.82,13.74
65,2020-02-01,30.57,11.01,5.82,13.74
66,2020-03-01,30.57,11.01,5.82,13.74
70,2020-07-01,30.57,11.01,5.82,13.74
71,2020-08-01,30.33,11.01,6.02,13.3
73,2020-10-01,27.42,9.78,5.13,12.52
76,2021-01-01,27.42,9.78,5.13,12.52
77,2021-02-01,27.42,9.78,5.13,12.52
78,2021-03-01,27.42,9.78,5.13,12.52
80,2021-05-01,27.28,9.63,5.13,12.52
84,2021-09-01,30.93,9.66,6.7,14.58
89,2022-02-01,30.03,9.84,5.95,14.25
92,2022-05-01,30.23,9.84,5.59,14.8
95,2022-08-01,30.28,9.89,5.59,14.8
108,2023-09-01,30.61,9.22,6.0,15.39
