,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,24.94,6.18,4.26,14.5
65,2020-02-01,25.22,6.18,4.26,14.78
66,2020-03-01,25.22,6.18,4.26,14.78
70,2020-07-01,24.74,6.18,3.78,14.78
71,2020-08-01,24.31,5.75,3.78,14.78
73,2020-10-01,24.33,5.77,3.78,14.78
76,2021-01-01,24.33,5.77,3.78,14.78
77,2021-02-01,24.33,5.77,3.78,14.78
78,2021-03-01,24.33,5.77,3.78,14.78
80,2021-05-01,24.18,5.77,3.62,14.78
84,2021-09-01,24.23,5.31,4.88,14.05
89,2022-02-01,24.32,5.25,5.03,14.05
92,2022-05-01,23.9,5.13,5.03,13.73
95,2022-08-01,24.19,5.24,5.5,13.45
100,2023-01-01,23.64,4.69,5.5,13.45
108,2023-09-01,20.66,4.27,6.79,9.59
