,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,29.58,7.92,6.99,14.67
65,2020-02-01,29.58,7.92,6.99,14.67
66,2020-03-01,29.58,7.92,6.99,14.67
70,2020-07-01,29.58,7.92,6.99,14.67
71,2020-08-01,29.35,7.92,6.99,14.44
73,2020-10-01,28.1,7.53,8.48,12.09
76,2021-01-01,28.09,7.52,8.48,12.09
77,2021-02-01,28.09,7.52,8.48,12.09
78,2021-03-01,28.09,7.52,8.48,12.09
80,2021-05-01,27.91,7.52,8.3,12.09
84,2021-09-01,27.65,7.26,8.3,12.09
89,2022-02-01,29.2,6.32,9.2,13.68
92,2022-05-01,29.2,6.32,9.2,13.68
95,2022-08-01,29.2,6.32,9.2,13.68
100,2023-01-01,29.13,6.24,9.2,13.68
108,2023-09-01,29.48,6.24,9.46,13.78
