,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,20.73,6.43,7.7,6.6
65,2020-02-01,20.73,6.43,7.7,6.6
66,2020-03-01,20.73,6.43,7.7,6.6
70,2020-07-01,20.67,6.36,7.7,6.6
71,2020-08-01,20.67,6.36,7.7,6.6
73,2020-10-01,20.67,6.36,7.7,6.6
76,2021-01-01,20.67,6.36,7.7,6.6
77,2021-02-01,20.67,6.36,7.7,6.6
78,2021-03-01,18.7,5.74,6.97,6.0
80,2021-05-01,18.7,5.74,6.97,6.0
84,2021-09-01,18.74,5.78,6.97,6.0
89,2022-02-01,18.74,5.78,6.97,6.0
92,2022-05-01,18.74,5.78,6.97,6.0
95,2022-08-01,15.86,4.64,6.27,4.95
100,2023-01-01,15.86,4.64,6.27,4.95
108,2023-09-01,17.03,5.03,7.11,4.89
