,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,33.65,7.47,10.94,15.24
65,2020-02-01,33.65,7.47,10.94,15.24
66,2020-03-01,33.87,7.7,10.94,15.24
70,2020-07-01,33.72,7.75,10.4,15.56
71,2020-08-01,33.72,7.75,10.4,15.56
73,2020-10-01,33.81,7.85,10.4,15.56
76,2021-01-01,33.79,7.83,10.4,15.56
77,2021-02-01,33.79,7.83,10.4,15.56
78,2021-03-01,33.42,7.45,10.4,15.56
80,2021-05-01,33.31,7.45,10.58,15.29
84,2021-09-01,27.1,6.0,8.1,13.0
89,2022-02-01,27.05,5.95,8.1,13.0
92,2022-05-01,27.05,5.95,8.1,13.0
95,2022-08-01,27.05,5.95,8.1,13.0
100,2023-01-01,26.82,5.72,8.1,13.0
108,2023-09-01,29.34,5.34,10.28,13.72
