,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,14.82,5.69,0.13,9.0
65,2020-02-01,14.82,5.69,0.13,9.0
66,2020-03-01,14.82,5.69,0.13,9.0
70,2020-07-01,12.44,5.07,0.13,7.25
71,2020-08-01,12.44,5.07,0.13,7.25
73,2020-10-01,12.7,5.32,0.13,7.25
76,2021-01-01,12.7,5.32,0.13,7.25
77,2021-02-01,12.7,5.32,0.13,7.25
78,2021-03-01,12.7,5.32,0.13,7.25
80,2021-05-01,12.7,5.32,0.13,7.25
84,2021-09-01,12.49,5.0,0.13,7.36
89,2022-02-01,10.36,4.72,0.13,5.52
92,2022-05-01,10.36,4.72,0.13,5.52
95,2022-08-01,10.36,4.72,0.13,5.52
108,2023-09-01,13.29,4.73,0.13,8.42
