,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,17.37,4.48,2.51,10.38
65,2020-02-01,17.37,4.48,2.51,10.38
66,2020-03-01,17.37,4.48,2.51,10.38
70,2020-07-01,17.67,4.48,2.51,10.68
71,2020-08-01,17.79,4.48,2.51,10.8
73,2020-10-01,17.33,4.65,1.75,10.92
76,2021-01-01,17.33,4.65,1.75,10.92
77,2021-02-01,17.33,4.65,1.75,10.92
78,2021-03-01,17.49,4.65,1.92,10.92
80,2021-05-01,17.49,4.65,1.92,10.92
84,2021-09-01,18.38,4.73,2.13,11.52
89,2022-02-01,18.38,4.73,2.13,11.52
92,2022-05-01,18.38,4.73,2.13,11.52
95,2022-08-01,18.29,4.73,2.03,11.52
108,2023-09-01,16.25,5.18,1.79,9.29
