,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,28.24,7.06,0.16,21.02
65,2020-02-01,28.24,7.06,0.16,21.02
66,2020-03-01,28.24,7.06,0.16,21.02
70,2020-07-01,28.24,7.06,0.16,21.02
71,2020-08-01,27.45,7.46,0.14,19.85
73,2020-10-01,27.07,7.08,0.14,19.85
76,2021-01-01,24.51,7.08,0.14,17.29
77,2021-02-01,24.51,7.08,0.14,17.29
78,2021-03-01,24.51,7.08,0.14,17.29
80,2021-05-01,24.51,7.08,0.14,17.29
84,2021-09-01,24.44,7.01,0.14,17.29
89,2022-02-01,25.71,6.93,0.16,18.63
92,2022-05-01,25.71,6.93,0.16,18.63
95,2022-08-01,25.76,6.98,0.16,18.63
100,2023-01-01,25.76,6.98,0.16,18.63
108,2023-09-01,23.16,6.78,0.08,16.3
