,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,17.77,6.09,4.55,7.13
65,2020-02-01,17.77,6.09,4.55,7.13
66,2020-03-01,17.04,5.47,5.25,6.32
70,2020-07-01,16.87,5.3,5.25,6.32
71,2020-08-01,16.87,5.3,5.25,6.32
73,2020-10-01,17.1,5.53,5.25,6.32
76,2021-01-01,17.3,5.74,5.25,6.32
77,2021-02-01,17.18,5.74,5.22,6.22
78,2021-03-01,17.01,5.72,4.66,6.63
80,2021-05-01,17.01,5.51,4.87,6.63
89,2022-02-01,17.19,5.69,4.87,6.63
92,2022-05-01,17.77,5.65,5.37,6.76
95,2022-08-01,17.85,5.72,5.37,6.76
108,2023-09-01,17.94,5.72,5.46,6.76
