,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,29.21,14.91,1.52,12.78
65,2020-02-01,29.18,14.77,1.71,12.7
66,2020-03-01,29.18,14.77,1.71,12.7
70,2020-07-01,28.01,14.09,1.73,12.19
71,2020-08-01,27.63,13.72,1.73,12.19
73,2020-10-01,27.68,13.76,1.73,12.19
76,2021-01-01,27.68,13.76,1.73,12.19
77,2021-02-01,27.68,13.76,1.73,12.19
78,2021-03-01,27.68,13.76,1.73,12.19
80,2021-05-01,27.16,12.3,1.92,12.94
84,2021-09-01,27.16,12.3,1.92,12.94
89,2022-02-01,27.16,12.3,1.92,12.94
92,2022-05-01,23.99,12.43,1.18,10.38
95,2022-08-01,23.99,12.43,1.18,10.38
100,2023-01-01,23.99,12.43,1.18,10.38
108,2023-09-01,27.02,13.44,2.35,11.23
