,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,18.12,6.79,0.43,10.91
65,2020-02-01,18.12,6.79,0.43,10.91
66,2020-03-01,18.12,6.79,0.43,10.91
70,2020-07-01,18.12,6.79,0.43,10.91
71,2020-08-01,18.12,6.79,0.43,10.91
73,2020-10-01,18.18,6.57,0.43,11.18
76,2021-01-01,18.18,6.57,0.43,11.18
77,2021-02-01,18.18,6.57,0.43,11.18
78,2021-03-01,18.18,6.57,0.43,11.18
80,2021-05-01,18.18,6.57,0.43,11.18
84,2021-09-01,17.84,6.84,0.43,10.58
89,2022-02-01,14.47,6.18,0.5,7.79
92,2022-05-01,13.97,5.69,0.5,7.79
95,2022-08-01,13.92,5.69,0.52,7.71
108,2023-09-01,13.89,5.6,0.5,7.79
