,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,38.2,6.16,22.55,9.48
65,2020-02-01,38.5,6.16,22.85,9.48
66,2020-03-01,38.5,6.16,22.85,9.48
70,2020-07-01,28.13,4.87,15.91,7.35
71,2020-08-01,28.13,4.87,15.91,7.35
73,2020-10-01,28.7,5.01,16.08,7.62
76,2021-01-01,28.9,5.01,16.28,7.62
77,2021-02-01,28.9,5.01,16.28,7.62
78,2021-03-01,27.69,5.25,15.73,6.71
80,2021-05-01,27.01,5.25,15.06,6.71
84,2021-09-01,27.72,5.96,15.06,6.71
89,2022-02-01,28.78,5.87,15.91,7.01
92,2022-05-01,28.78,5.87,15.91,7.01
95,2022-08-01,28.7,5.79,15.91,7.01
108,2023-09-01,30.49,5.25,17.09,8.15
