,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,23.57,12.95,1.55,9.07
65,2020-02-01,23.57,12.95,1.55,9.07
66,2020-03-01,23.57,12.95,1.55,9.07
70,2020-07-01,22.22,11.43,1.55,9.25
71,2020-08-01,21.91,11.12,1.55,9.25
73,2020-10-01,21.93,11.14,1.55,9.25
76,2021-01-01,21.93,11.14,1.55,9.25
77,2021-02-01,21.93,11.14,1.55,9.25
78,2021-03-01,21.93,11.14,1.55,9.25
80,2021-05-01,18.84,10.68,1.12,7.04
89,2022-02-01,19.43,10.75,1.12,7.57
92,2022-05-01,19.43,10.75,1.12,7.57
95,2022-08-01,20.52,10.08,0.99,9.45
108,2023-09-01,20.33,10.02,1.01,9.3
