,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,31.56,7.23,17.5,6.84
65,2020-02-01,31.56,7.23,17.5,6.84
66,2020-03-01,31.56,7.23,17.5,6.84
70,2020-07-01,29.38,7.6,15.36,6.43
71,2020-08-01,30.9,7.36,16.62,6.92
73,2020-10-01,30.92,7.38,16.62,6.92
76,2021-01-01,29.26,7.38,15.55,6.33
77,2021-02-01,29.26,7.38,15.55,6.33
78,2021-03-01,29.26,7.38,15.55,6.33
80,2021-05-01,29.63,7.31,16.0,6.33
84,2021-09-01,29.7,7.15,16.18,6.36
89,2022-02-01,31.78,6.97,18.44,6.36
92,2022-05-01,31.78,6.97,18.44,6.36
95,2022-08-01,31.91,6.59,18.4,6.92
100,2023-01-01,36.05,6.75,22.11,7.2
108,2023-09-01,33.11,6.98,18.93,7.2
