,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,21.69,9.49,2.96,9.24
65,2020-02-01,21.69,9.49,2.96,9.24
66,2020-03-01,21.69,9.49,2.96,9.24
70,2020-07-01,21.69,9.49,2.96,9.24
71,2020-08-01,21.69,9.49,2.96,9.24
73,2020-10-01,21.38,9.14,3.02,9.22
76,2021-01-01,18.65,8.96,2.56,7.19
77,2021-02-01,18.65,8.96,2.56,7.19
78,2021-03-01,18.65,8.96,2.56,7.19
80,2021-05-01,18.65,8.96,2.56,7.19
84,2021-09-01,18.87,9.06,2.59,7.21
89,2022-02-01,19.55,9.28,2.85,7.43
92,2022-05-01,19.38,9.1,2.85,7.43
95,2022-08-01,19.47,9.19,2.85,7.43
100,2023-01-01,20.95,10.64,2.73,7.58
108,2023-09-01,20.95,10.64,2.73,7.58
