,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,18.94,3.49,4.3,11.15
65,2020-02-01,17.76,3.48,4.53,9.75
66,2020-03-01,17.76,3.48,4.53,9.75
70,2020-07-01,17.77,3.48,4.54,9.75
71,2020-08-01,18.22,3.92,4.54,9.75
73,2020-10-01,18.31,3.95,4.39,9.97
76,2021-01-01,18.3,3.95,4.39,9.97
77,2021-02-01,17.71,3.95,4.39,9.38
78,2021-03-01,17.89,3.95,4.39,9.56
80,2021-05-01,16.72,3.7,3.78,9.24
89,2022-02-01,16.87,3.7,3.78,9.4
92,2022-05-01,17.18,3.7,4.08,9.41
95,2022-08-01,16.64,6.55,3.19,6.9
108,2023-09-01,19.95,6.49,2.67,10.79
