,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,18.85,7.12,6.73,5.0
65,2020-02-01,18.85,7.12,6.73,5.0
66,2020-03-01,18.71,6.98,6.73,5.0
70,2020-07-01,17.46,5.58,6.44,5.44
71,2020-08-01,17.46,5.58,6.44,5.44
73,2020-10-01,17.48,5.6,6.44,5.44
76,2021-01-01,17.51,5.63,6.44,5.44
77,2021-02-01,17.51,5.63,6.44,5.44
78,2021-03-01,17.56,5.63,6.44,5.49
80,2021-05-01,17.82,5.63,6.71,5.49
84,2021-09-01,20.28,6.47,8.8,5.02
89,2022-02-01,20.28,6.47,8.8,5.02
92,2022-05-01,20.28,6.47,8.8,5.02
95,2022-08-01,19.93,6.03,8.84,5.06
108,2023-09-01,20.65,6.93,7.76,5.96
