,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,13.05,6.46,1.39,5.2
65,2020-02-01,13.05,6.46,1.39,5.2
66,2020-03-01,12.92,6.33,1.39,5.2
70,2020-07-01,13.02,6.33,1.39,5.3
71,2020-08-01,13.02,6.33,1.39,5.3
73,2020-10-01,13.04,6.35,1.39,5.3
76,2021-01-01,14.78,6.05,3.16,5.57
77,2021-02-01,14.78,6.05,3.16,5.57
78,2021-03-01,14.78,6.05,3.16,5.57
80,2021-05-01,14.9,6.05,3.28,5.57
84,2021-09-01,14.9,6.05,3.28,5.57
89,2022-02-01,14.6,5.72,3.41,5.48
92,2022-05-01,14.6,5.72,3.41,5.48
95,2022-08-01,14.6,5.72,3.41,5.48
100,2023-01-01,14.6,5.72,3.41,5.48
108,2023-09-01,16.0,5.91,4.54,5.55
