,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,34.77,6.33,14.84,13.6
65,2020-02-01,34.77,6.33,14.84,13.6
66,2020-03-01,34.89,6.45,14.84,13.6
70,2020-07-01,34.89,6.45,14.84,13.6
71,2020-08-01,35.45,6.47,15.39,13.6
73,2020-10-01,35.47,6.49,15.39,13.6
76,2021-01-01,35.12,6.14,15.39,13.6
77,2021-02-01,35.12,6.14,15.39,13.6
78,2021-03-01,33.48,6.32,18.69,8.48
80,2021-05-01,33.82,6.32,19.02,8.48
84,2021-09-01,33.54,6.52,18.54,8.48
89,2022-02-01,30.28,6.64,16.23,7.4
92,2022-05-01,29.77,6.64,16.28,6.85
95,2022-08-01,29.8,6.64,16.31,6.85
100,2023-01-01,29.57,6.41,16.31,6.85
108,2023-09-01,26.67,5.32,14.04,7.3
