,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,23.89,14.1,0.18,9.61
65,2020-02-01,23.89,14.1,0.18,9.61
66,2020-03-01,23.89,14.1,0.18,9.61
70,2020-07-01,23.99,14.2,0.18,9.61
71,2020-08-01,25.04,14.2,0.18,10.66
73,2020-10-01,25.06,14.22,0.18,10.66
76,2021-01-01,25.06,14.22,0.18,10.66
77,2021-02-01,25.06,14.22,0.18,10.66
78,2021-03-01,25.06,14.22,0.18,10.66
80,2021-05-01,25.06,14.22,0.18,10.66
84,2021-09-01,23.89,12.82,0.18,10.89
89,2022-02-01,23.89,12.82,0.18,10.89
92,2022-05-01,23.84,12.82,0.18,10.83
95,2022-08-01,21.36,10.71,0.16,10.49
100,2023-01-01,21.43,10.71,0.16,10.56
108,2023-09-01,20.48,10.58,0.13,9.77
