,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,21.22,8.0,1.89,11.33
65,2020-02-01,21.54,8.33,1.89,11.33
66,2020-03-01,21.54,8.33,1.89,11.33
70,2020-07-01,22.05,8.25,1.56,12.24
71,2020-08-01,22.48,8.5,1.56,12.43
73,2020-10-01,22.5,8.52,1.56,12.43
76,2021-01-01,22.5,8.52,1.56,12.43
77,2021-02-01,22.5,8.52,1.56,12.43
78,2021-03-01,22.5,8.52,1.56,12.43
80,2021-05-01,22.5,8.52,1.56,12.43
89,2022-02-01,21.34,7.95,1.48,11.9
92,2022-05-01,21.34,7.95,1.48,11.9
95,2022-08-01,22.27,9.11,1.96,11.2
108,2023-09-01,24.08,9.52,1.61,12.95
