,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,31.27,6.45,13.48,11.33
65,2020-02-01,31.27,6.45,13.48,11.33
66,2020-03-01,31.27,6.45,13.48,11.33
70,2020-07-01,29.56,5.75,12.76,11.06
71,2020-08-01,29.56,5.75,12.76,11.06
73,2020-10-01,29.56,5.75,12.76,11.06
76,2021-01-01,29.56,5.75,12.76,11.06
77,2021-02-01,29.56,5.75,12.76,11.06
78,2021-03-01,29.56,5.75,12.76,11.06
80,2021-05-01,29.2,5.75,12.4,11.06
84,2021-09-01,29.41,5.96,12.4,11.06
89,2022-02-01,28.98,6.66,12.91,9.41
92,2022-05-01,28.98,6.66,12.91,9.41
95,2022-08-01,28.63,6.72,12.93,8.99
108,2023-09-01,29.35,5.85,14.31,9.2
