,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,18.97,10.61,1.97,6.4
65,2020-02-01,18.97,10.61,1.97,6.4
66,2020-03-01,18.97,10.61,1.97,6.4
70,2020-07-01,19.28,10.98,1.9,6.4
71,2020-08-01,17.51,9.72,1.9,5.89
73,2020-10-01,26.12,9.31,11.35,5.45
76,2021-01-01,19.19,9.31,6.39,3.49
77,2021-02-01,19.19,9.31,6.39,3.49
78,2021-03-01,19.19,9.31,6.39,3.49
80,2021-05-01,19.14,9.31,6.34,3.49
84,2021-09-01,18.47,8.64,6.34,3.49
89,2022-02-01,18.0,7.83,5.76,4.41
92,2022-05-01,18.05,7.89,5.76,4.41
95,2022-08-01,16.59,7.71,4.83,4.05
108,2023-09-01,15.39,5.55,5.34,4.5
