,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,23.63,8.05,3.08,12.5
65,2020-02-01,23.63,8.05,3.08,12.5
66,2020-03-01,23.63,8.05,3.08,12.5
70,2020-07-01,23.63,8.05,3.08,12.5
71,2020-08-01,23.25,7.67,3.08,12.5
73,2020-10-01,23.27,7.7,3.08,12.5
76,2021-01-01,22.1,6.19,3.04,12.87
77,2021-02-01,22.1,6.19,3.04,12.87
78,2021-03-01,22.1,6.19,3.04,12.87
80,2021-05-01,22.25,6.33,3.04,12.87
84,2021-09-01,22.19,6.28,3.04,12.87
89,2022-02-01,22.19,6.28,3.04,12.87
92,2022-05-01,21.35,5.84,4.74,10.77
95,2022-08-01,21.35,5.84,4.74,10.77
100,2023-01-01,21.44,5.93,4.74,10.77
108,2023-09-01,21.3,5.79,4.74,10.77
