,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,21.19,5.06,3.15,12.99
65,2020-02-01,21.19,5.06,3.15,12.99
66,2020-03-01,21.28,5.06,3.25,12.97
70,2020-07-01,21.08,4.84,3.17,13.07
71,2020-08-01,21.08,4.84,3.17,13.07
73,2020-10-01,21.08,4.84,3.17,13.07
76,2021-01-01,20.76,4.63,2.59,13.53
77,2021-02-01,20.76,4.63,2.59,13.53
78,2021-03-01,20.76,4.63,2.59,13.53
80,2021-05-01,21.4,4.63,3.21,13.57
84,2021-09-01,21.2,4.32,3.39,13.49
89,2022-02-01,24.67,4.31,6.11,14.24
92,2022-05-01,24.83,4.21,6.11,14.5
95,2022-08-01,24.83,4.21,6.11,14.5
108,2023-09-01,24.67,4.27,5.79,14.62
