,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,28.93,8.83,2.63,17.47
65,2020-02-01,28.93,8.83,2.63,17.47
66,2020-03-01,28.93,8.83,2.63,17.47
70,2020-07-01,27.97,9.26,2.49,16.22
71,2020-08-01,27.97,9.26,2.49,16.22
73,2020-10-01,27.99,9.28,2.49,16.22
76,2021-01-01,27.99,9.28,2.49,16.22
77,2021-02-01,27.99,9.28,2.49,16.22
78,2021-03-01,27.99,9.28,2.49,16.22
80,2021-05-01,27.36,9.26,2.55,15.55
84,2021-09-01,27.15,9.02,2.55,15.59
89,2022-02-01,27.1,8.97,2.55,15.59
92,2022-05-01,26.92,8.73,2.55,15.64
95,2022-08-01,23.74,7.31,2.83,13.6
108,2023-09-01,23.57,7.14,2.83,13.6
