,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,23.49,8.46,0.04,15.0
65,2020-02-01,23.19,7.96,0.04,15.19
66,2020-03-01,23.19,7.96,0.04,15.19
70,2020-07-01,23.43,7.93,0.02,15.48
71,2020-08-01,23.43,7.93,0.02,15.48
73,2020-10-01,23.45,7.95,0.02,15.48
76,2021-01-01,22.49,7.49,0.02,14.99
77,2021-02-01,22.49,7.49,0.02,14.99
78,2021-03-01,22.49,7.49,0.02,14.99
80,2021-05-01,22.24,7.36,0.02,14.86
84,2021-09-01,21.3,7.85,0.02,13.44
89,2022-02-01,20.62,7.85,0.02,12.76
92,2022-05-01,21.05,7.81,0.02,13.22
95,2022-08-01,21.05,7.81,0.02,13.22
108,2023-09-01,22.24,7.37,0.42,14.46
