,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,22.54,6.7,5.01,10.84
65,2020-02-01,22.4,6.55,5.01,10.84
66,2020-03-01,22.4,6.55,5.01,10.84
70,2020-07-01,22.84,6.77,5.23,10.84
71,2020-08-01,22.78,6.77,5.29,10.72
73,2020-10-01,22.32,6.2,5.18,10.94
76,2021-01-01,22.32,6.2,5.18,10.94
77,2021-02-01,22.22,6.11,5.18,10.94
78,2021-03-01,22.37,6.11,5.32,10.94
80,2021-05-01,23.2,6.11,6.07,11.02
84,2021-09-01,23.2,6.11,6.07,11.02
89,2022-02-01,23.31,6.11,6.07,11.13
92,2022-05-01,24.33,5.87,7.26,11.21
95,2022-08-01,24.19,5.72,7.26,11.21
108,2023-09-01,23.29,5.55,6.52,11.22
