,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,16.31,7.61,0.4,8.31
65,2020-02-01,16.31,7.61,0.4,8.31
66,2020-03-01,16.31,7.61,0.4,8.31
70,2020-07-01,15.75,7.05,0.4,8.31
71,2020-08-01,16.02,6.38,0.38,9.27
73,2020-10-01,16.05,6.4,0.38,9.27
76,2021-01-01,16.05,6.4,0.38,9.27
77,2021-02-01,16.05,6.4,0.38,9.27
78,2021-03-01,16.05,6.4,0.38,9.27
80,2021-05-01,16.05,6.4,0.38,9.27
84,2021-09-01,16.65,7.0,0.38,9.27
89,2022-02-01,16.88,6.86,1.66,8.35
92,2022-05-01,16.88,6.86,1.66,8.35
95,2022-08-01,16.6,6.59,1.66,8.35
100,2023-01-01,16.59,6.41,1.66,8.52
108,2023-09-01,14.82,5.8,1.82,7.2
