,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,12.17,3.78,0.13,8.27
65,2020-02-01,12.17,3.78,0.13,8.27
66,2020-03-01,12.17,3.78,0.13,8.27
70,2020-07-01,11.99,3.77,0.09,8.12
71,2020-08-01,11.99,3.77,0.09,8.12
73,2020-10-01,11.99,3.77,0.09,8.12
76,2021-01-01,12.07,3.85,0.09,8.12
77,2021-02-01,12.07,3.85,0.09,8.12
78,2021-03-01,12.07,3.85,0.09,8.12
80,2021-05-01,12.07,3.85,0.09,8.12
84,2021-09-01,11.0,3.78,0.05,7.17
89,2022-02-01,11.34,4.12,0.05,7.17
92,2022-05-01,11.34,4.12,0.05,7.17
95,2022-08-01,11.34,4.12,0.05,7.17
100,2023-01-01,11.04,3.83,0.11,7.09
108,2023-09-01,11.02,3.83,0.11,7.07
