,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,16.21,6.41,4.15,5.65
65,2020-02-01,16.75,6.46,4.45,5.84
66,2020-03-01,16.75,6.46,4.45,5.84
70,2020-07-01,16.95,6.42,4.69,5.84
71,2020-08-01,16.95,6.42,4.69,5.84
73,2020-10-01,16.97,6.44,4.69,5.84
76,2021-01-01,16.79,6.26,4.69,5.84
77,2021-02-01,16.79,6.26,4.69,5.84
78,2021-03-01,14.74,5.1,5.11,4.52
80,2021-05-01,14.74,5.1,5.11,4.52
84,2021-09-01,14.74,5.1,5.11,4.52
89,2022-02-01,14.9,5.27,5.11,4.52
92,2022-05-01,13.66,5.19,4.5,3.97
95,2022-08-01,13.66,5.19,4.5,3.97
100,2023-01-01,13.45,4.98,4.5,3.97
108,2023-09-01,13.61,5.14,4.5,3.97
