,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,23.82,10.26,0.55,13.0
65,2020-02-01,23.82,10.26,0.55,13.0
66,2020-03-01,23.82,10.26,0.55,13.0
70,2020-07-01,23.62,10.15,0.49,12.98
71,2020-08-01,23.62,10.15,0.49,12.98
73,2020-10-01,23.65,10.18,0.49,12.98
76,2021-01-01,16.46,8.82,0.1,7.55
77,2021-02-01,16.58,8.94,0.1,7.55
78,2021-03-01,16.73,8.94,0.1,7.69
80,2021-05-01,16.92,8.94,0.29,7.69
84,2021-09-01,16.92,8.64,0.29,7.99
89,2022-02-01,16.27,8.76,0.65,6.86
92,2022-05-01,16.41,8.9,0.65,6.86
95,2022-08-01,16.68,9.18,0.65,6.86
108,2023-09-01,17.22,9.37,0.46,7.39
