,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,30.76,15.23,1.15,14.38
65,2020-02-01,30.76,15.23,1.15,14.38
66,2020-03-01,30.44,15.23,1.15,14.06
70,2020-07-01,30.79,15.58,1.15,14.06
71,2020-08-01,30.79,15.58,1.15,14.06
73,2020-10-01,30.81,15.6,1.15,14.06
76,2021-01-01,31.25,15.25,1.25,14.74
77,2021-02-01,31.25,15.25,1.25,14.74
78,2021-03-01,31.25,15.25,1.25,14.74
80,2021-05-01,30.81,15.6,1.15,14.06
84,2021-09-01,33.1,15.64,1.31,16.15
89,2022-02-01,32.84,15.51,1.94,15.4
92,2022-05-01,32.84,15.51,1.94,15.4
95,2022-08-01,32.84,15.51,1.94,15.4
108,2023-09-01,36.24,19.43,2.05,14.75
