,timestamp,esgScore,governanceScore,environmentScore,socialScore
64,2020-01-01,21.87,6.71,1.5,13.67
65,2020-02-01,21.87,6.71,1.5,13.67
66,2020-03-01,21.87,6.71,1.5,13.67
70,2020-07-01,21.72,6.55,1.5,13.67
71,2020-08-01,22.24,7.07,1.5,13.67
73,2020-10-01,17.19,6.51,1.5,9.19
76,2021-01-01,17.05,6.41,1.46,9.18
77,2021-02-01,17.05,6.41,1.46,9.18
78,2021-03-01,17.05,6.41,1.46,9.18
80,2021-05-01,17.05,6.41,1.46,9.18
84,2021-09-01,16.84,6.2,1.46,9.18
89,2022-02-01,15.73,5.94,1.41,8.39
92,2022-05-01,15.73,5.94,1.41,8.39
95,2022-08-01,15.73,5.94,1.41,8.39
100,2023-01-01,16.05,6.26,1.41,8.39
108,2023-09-01,16.59,6.57,3.99,6.04
